STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyStationPressure,HourlySeaLevelPressure,HourlyAltimeterSetting,DailySunrise,DailySunset
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 1:51,FM-15,BKN:07 120 OVC:08 200,10,41,5,36,2.4,29,-1.7,62,15,250,29.02,29.75,29.73,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 2:51,FM-15,SCT:04 65 BKN:07 95 OVC:08 200,10,42,5.6,37,2.8,29,-1.7,60,15,250,28.99,29.72,29.7,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 3:51,FM-15,BKN:07 100 OVC:08 200,10,42,5.6,37,2.8,29,-1.7,60,13,250,28.99,29.72,29.7,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 4:51,FM-15,SCT:04 100 BKN:07 200 OVC:08 250,10,41,5,36,2.4,29,-1.7,62,14,240,28.98,29.7,29.69,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 5:51,FM-15,SCT:04 100 BKN:07 200,10,40,4.4,36,2,29,-1.7,65,11,240,28.99,29.71,29.7,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 6:51,FM-15,FEW:02 100 SCT:04 200 BKN:07 250,10,41,5,37,2.5,30,-1.1,65,10,240,28.99,29.71,29.7,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 7:51,FM-15,FEW:02 120 BKN:07 250,10,43,6.1,38,3.3,30,-1.1,60,11,240,28.98,29.7,29.69,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 8:51,FM-15,BKN:07 250,10,46,7.8,40,4.6,31,-0.6,56,14,250,28.98,29.7,29.69,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 9:51,FM-15,BKN:07 250,10,48,8.9,42,5.4,31,-0.6,52,17,250,28.97,29.7,29.68,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 10:51,FM-15,BKN:07 250,10,49,9.4,43,6,33,0.6,55,14,250,28.97,29.69,29.68,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 11:51,FM-15,BKN:07 250,10,50,10,43,6.4,33,0.6,52,15,250,28.95,29.67,29.66,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 12:51,FM-15,FEW:02 180 BKN:07 250,10,52,11.1,45,7.2,33,0.6,49,14,240,28.94,29.66,29.65,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 13:51,FM-15,BKN:07 250,10,53,11.7,46,7.7,34,1.1,48,13,240,28.92,29.64,29.63,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 14:51,FM-15,BKN:07 250,10,51,10.6,44,6.9,34,1.1,52,16,230,28.93,29.65,29.64,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 15:51,FM-15,OVC:08 250,10,51,10.6,45,7,35,1.7,54,8,240,28.93,29.64,29.64,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 16:51,FM-15,OVC:08 250,10,50,10,44,6.6,35,1.7,57,13,250,28.94,29.66,29.65,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 17:51,FM-15,BKN:07 250,10,49,9.4,43,6.3,36,2.2,61,10,250,28.95,29.67,29.66,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 18:51,FM-15,BKN:07 250,10,47,8.3,42,5.6,36,2.2,66,7,250,28.97,29.69,29.68,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 19:51,FM-15,BKN:07 250,10,44,6.7,40,4.4,35,1.7,71,6,260,28.96,29.68,29.67,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 20:51,FM-15,BKN:07 220 OVC:08 250,10,44,6.7,40,4.4,35,1.7,71,7,260,28.96,29.68,29.67,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 21:51,FM-15,BKN:07 200,10,44,6.7,40,4.4,35,1.7,71,3,260,28.96,29.68,29.67,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 22:51,FM-15,BKN:07 230,10,42,5.6,39,3.8,35,1.7,76,5,280,28.95,29.67,29.66,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 23:51,FM-15,BKN:07 130 BKN:07 250,10,42,5.6,39,3.8,35,1.7,76,5,280,28.95,29.67,29.66,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 0:51,FM-15,BKN:07 130 BKN:07 250,10,41,5,38,3.2,34,1.1,76,5,250,28.95,29.66,29.66,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 1:51,FM-15,OVC:08 130,10,41,5,38,3.2,34,1.1,76,0,0,28.94,29.65,29.65,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 2:51,FM-15,OVC:08 130,10,41,5,37,3,33,0.6,73,3,300,28.93,29.65,29.64,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 3:51,FM-15,BKN:07 130 BKN:07 200,10,39,3.9,36,2.2,32,0,76,0,0,28.92,29.64,29.63,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 4:51,FM-15,BKN:07 120 BKN:07 250,10,39,3.9,36,2,31,-0.6,73,0,0,28.94,29.66,29.65,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 5:51,FM-15,SCT:04 160 OVC:08 220,10,38,3.3,35,1.5,30,-1.1,73,0,0,28.94,29.66,29.65,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 6:51,FM-15,OVC:08 110,10,43,6.1,38,3.4,31,-0.6,63,0,0,28.95,29.68,29.66,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 7:51,FM-15,FEW:02 30 OVC:08 100,10,44,6.7,40,4.2,34,1.1,68,0,0,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 8:51,FM-15,FEW:02 70 BKN:07 120 OVC:08 200,10,47,8.3,41,5,31,-0.6,54,3,110,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 9:51,FM-15,FEW:02 55 SCT:04 100 OVC:08 250,10,48,8.9,42,5.4,31,-0.6,52,8,100,28.96,29.68,29.67,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 10:51,FM-15,BKN:07 140 OVC:08 250,10,49,9.4,42,5.8,31,-0.6,50,11,60,28.96,29.68,29.67,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 11:51,FM-15,BKN:07 150 OVC:08 250,10,49,9.4,42,5.7,30,-1.1,48,14,40,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 12:51,FM-15,BKN:07 100 OVC:08 250,10,46,7.8,40,4.5,30,-1.1,54,13,30,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 13:51,FM-15,FEW:02 95 SCT:04 110 OVC:08 250,10,45,7.2,39,3.9,29,-1.7,54,14,40,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 14:51,FM-15,OVC:08 100,10,43,6.1,39,3.7,33,0.6,68,20,30,28.98,29.7,29.69,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 15:51,FM-15,OVC:08 100,10,42,5.6,38,3.4,33,0.6,71,13,20,28.99,29.71,29.7,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 16:51,FM-15,SCT:04 110 BKN:07 130 OVC:08 250,10,41,5,37,2.9,32,0,70,17,40,28.99,29.71,29.7,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 17:51,FM-15,BKN:07 120 OVC:08 140,10,38,3.3,34,1.1,28,-2.2,68,16,30,29.01,29.73,29.72,1211,2354
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 18:51,FM-15,FEW:02 140 OVC:08 160,10,38,3.3,34,1.3,29,-1.7,70,15,30,29.04,29.76,29.75,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 19:51,FM-15,BKN:07 75 BKN:07 110 OVC:08 150,10,37,2.8,33,0.8,28,-2.2,70,17,30,29.01,29.74,29.72,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 20:51,FM-15,BKN:07 46 OVC:08 65,10,37,2.8,34,1.1,30,-1.1,76,10,360,29.04,29.77,29.75,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 21:51,FM-15,SCT:04 12 OVC:08 39,10,37,2.8,34,1.1,30,-1.1,76,15,30,29.03,29.75,29.74,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 22:51,FM-15,OVC:08 8,4,35,1.7,33,0.5,30,-1.1,82,15,30,29.01,29.73,29.72,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/11/2014 23:51,FM-15,OVC:08 6,2.5,34,1.1,32,-0.1,29,-1.7,82,11,40,28.99,29.71,29.7,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 0:51,FM-15,OVC:08 6,1.25,33,0.6,31,-0.4,29,-1.7,85,17,20,28.97,29.69,29.68,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 1:51,FM-15,VV:09 6,0.75,32,0,30,-0.9,28,-2.2,85,17,10,28.99,29.72,29.7,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 2:51,FM-15,OVC:08 8,1,31,-0.6,29,-1.5,27,-2.8,85,22,20,29.01,29.73,29.72,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 3:51,FM-15,VV:09 11,0.75,29,-1.7,27,-2.7,24,-4.4,82,18,30,29.02,29.75,29.73,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 4:51,FM-15,SCT:04 9 BKN:07 14 OVC:08 19,1.75,28,-2.2,26,-3.3,23,-5,81,23,20,29.03,29.76,29.74,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 5:51,FM-15,SCT:04 24 BKN:07 120 OVC:08 140,10,30,-1.1,27,-2.9,21,-6.1,69,23,10,29.04,29.78,29.75,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 6:51,FM-15,BKN:07 22 BKN:07 65 OVC:08 170,10,29,-1.7,26,-3.2,21,-6.1,72,20,10,29.08,29.81,29.79,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 7:51,FM-15,BKN:07 22 OVC:08 60,10,29,-1.7,26,-3.5,19,-7.2,66,28,10,29.11,29.85,29.83,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 8:51,FM-15,BKN:07 22 OVC:08 65,10,27,-2.8,24,-4.4,18,-7.8,69,23,20,29.13,29.88,29.85,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 9:51,FM-15,FEW:02 22 OVC:08 75,10,27,-2.8,24,-4.4,18,-7.8,69,18,10,29.15,29.89,29.87,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 10:51,FM-15,SCT:04 22,10,26,-3.3,23,-5.2,15,-9.4,63,18,10,29.18,29.93,29.9,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 11:51,FM-15,FEW:02 26 SCT:04 55 BKN:07 250,10,27,-2.8,23,-5,12,-11.1,53,16,350,29.22,29.96,29.94,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 12:51,FM-15,FEW:02 20 BKN:07 55 OVC:08 75,10,27,-2.8,23,-5,12,-11.1,53,18,20,29.22,29.96,29.94,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 13:51,FM-15,FEW:02 70 SCT:04 85 SCT:04 250,10,27,-2.8,23,-5.1,11,-11.7,51,18,20,29.22,29.97,29.94,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 14:51,FM-15,SCT:04 85,10,28,-2.2,23,-4.7,9,-12.8,44,14,10,29.25,29.99,29.97,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 15:51,FM-15,FEW:02 80,10,28,-2.2,23,-4.7,9,-12.8,44,14,10,29.27,30.02,29.99,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 16:51,FM-15,FEW:02 80,10,27,-2.8,22,-5.3,6,-14.4,41,13,360,29.3,30.05,30.02,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 17:51,FM-15,FEW:02 80,10,23,-5,19,-7,8,-13.3,53,11,40,29.33,30.07,30.05,1209,2355
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 18:51,FM-15,FEW:02 80,10,22,-5.6,18,-7.5,7,-13.9,52,7,30,29.35,30.1,30.07,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 19:51,FM-15,CLR:00,10,20,-6.7,17,-8.5,6,-14.4,55,8,20,29.36,30.11,30.08,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 20:51,FM-15,CLR:00,10,20,-6.7,17,-8.5,5,-15,52,3,10,29.37,30.12,30.09,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 21:51,FM-15,CLR:00,10,14,-10,12,-11.2,5,-15,67,3,350,29.38,30.13,30.1,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 22:51,FM-15,CLR:00,10,16,-8.9,13,-10.3,5,-15,62,5,320,29.37,30.13,30.09,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/12/2014 23:51,FM-15,CLR:00,10,16,-8.9,13,-10.4,4,-15.6,59,3,290,29.37,30.12,30.09,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 0:51,FM-15,CLR:00,10,16,-8.9,13,-10.3,5,-15,62,3,290,29.37,30.12,30.09,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 1:51,FM-15,CLR:00,10,15,-9.4,13,-10.8,4,-15.6,61,0,0,29.36,30.12,30.08,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 2:51,FM-15,CLR:00,10,14,-10,12,-11.2,5,-15,67,5,260,29.36,30.12,30.08,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 3:51,FM-15,FEW:02 50,10,15,-9.4,13,-10.7,6,-14.4,67,0,0,29.37,30.12,30.09,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 4:51,FM-15,BKN:07 240,10,13,-10.6,11,-11.6,5,-15,70,3,240,29.38,30.13,30.1,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 5:51,FM-15,FEW:02 30,10,12,-11.1,10,-12.1,4,-15.6,70,6,210,29.38,30.14,30.1,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 6:51,FM-15,FEW:02 150,10,14,-10,12,-11,7,-13.9,73,5,190,29.38,30.14,30.1,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 7:51,FM-15,FEW:02 150,10,20,-6.7,17,-8.3,8,-13.3,60,8,200,29.4,30.15,30.12,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 8:51,FM-15,FEW:02 70 SCT:04 200,10,24,-4.4,21,-6.4,11,-11.7,57,8,190,29.39,30.14,30.11,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 9:51,FM-15,BKN:07 95 BKN:07 200,10,26,-3.3,23,-5.2,15,-9.4,63,11,190,29.36,30.12,30.08,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 10:51,FM-15,BKN:07 55 OVC:08 95,10,27,-2.8,24,-4.5,17,-8.3,66,16,220,29.35,30.1,30.07,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 11:51,FM-15,OVC:08 60,10,27,-2.8,24,-4.4,18,-7.8,69,10,190,29.32,30.08,30.04,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 12:51,FM-15,FEW:02 17 BKN:07 70 OVC:08 90,10,29,-1.7,26,-3.4,20,-6.7,69,14,190,29.28,30.03,30,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 13:51,FM-15,FEW:02 18 OVC:08 80,10,31,-0.6,28,-2.5,21,-6.1,67,18,190,29.24,29.99,29.96,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 14:51,FM-15,FEW:02 65 SCT:04 80,10,33,0.6,29,-1.4,23,-5,66,18,180,29.21,29.96,29.93,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 15:51,FM-15,SCT:04 65,10,34,1.1,30,-0.9,24,-4.4,67,20,210,29.22,29.97,29.94,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 16:51,FM-15,FEW:02 65,10,35,1.7,31,-0.5,24,-4.4,64,21,210,29.2,29.95,29.92,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 17:51,FM-15,CLR:00,10,34,1.1,31,-0.6,26,-3.3,73,15,210,29.19,29.94,29.91,1207,2356
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 18:51,FM-15,CLR:00,10,33,0.6,30,-1,26,-3.3,75,8,190,29.18,29.93,29.9,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 19:51,FM-15,CLR:00,10,33,0.6,31,-0.8,27,-2.8,78,8,190,29.15,29.9,29.87,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 20:51,FM-15,CLR:00,10,36,2.2,33,0.6,29,-1.7,76,11,200,29.13,29.88,29.85,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 21:51,FM-15,CLR:00,10,39,3.9,35,1.8,30,-1.1,70,17,210,29.13,29.86,29.84,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 22:51,FM-15,CLR:00,10,39,3.9,35,1.8,30,-1.1,70,17,210,29.11,29.83,29.82,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/13/2014 23:51,FM-15,CLR:00,10,39,3.9,35,1.7,29,-1.7,67,16,210,29.08,29.82,29.8,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 0:51,FM-15,CLR:00,10,39,3.9,35,1.7,29,-1.7,67,17,210,29.05,29.79,29.77,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 1:51,FM-15,CLR:00,10,40,4.4,36,2,29,-1.7,65,16,220,29.03,29.76,29.74,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 2:51,FM-15,FEW:02 250,10,40,4.4,36,2,29,-1.7,65,15,210,28.99,29.71,29.7,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 3:51,FM-15,FEW:02 250,10,40,4.4,36,2,29,-1.7,65,15,210,28.96,29.69,29.67,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 4:51,FM-15,BKN:07 240,10,41,5,36,2.3,28,-2.2,60,17,220,28.94,29.67,29.65,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 5:51,FM-15,SCT:04 250,10,40,4.4,35,1.9,28,-2.2,63,17,220,28.92,29.65,29.63,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 6:51,FM-15,FEW:02 150 BKN:07 230,10,42,5.6,37,2.5,27,-2.8,55,18,220,28.91,29.64,29.62,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 7:51,FM-15,FEW:02 150 SCT:04 220,10,44,6.7,38,3.4,27,-2.8,51,22,220,28.9,29.62,29.61,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 8:51,FM-15,FEW:02 150 SCT:04 250,10,47,8.3,40,4.6,27,-2.8,46,25,220,28.87,29.59,29.58,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 9:51,FM-15,BKN:07 140 BKN:07 250,10,47,8.3,40,4.7,28,-2.2,48,25,230,28.86,29.58,29.57,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 10:51,FM-15,FEW:02 250,10,48,8.9,41,5.2,29,-1.7,48,24,230,28.86,29.57,29.57,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 11:51,FM-15,FEW:02 140 SCT:04 250,10,50,10,43,6.3,32,0,50,23,250,28.86,29.59,29.57,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 12:51,FM-15,FEW:02 130 SCT:04 250,10,52,11.1,45,7.3,34,1.1,50,15,260,28.86,29.58,29.57,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 13:51,FM-15,FEW:02 250,10,52,11.1,45,7.1,31,-0.6,45,21,270,28.88,29.6,29.59,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 14:51,FM-15,FEW:02 40,10,52,11.1,45,7.1,31,-0.6,45,20,270,28.91,29.63,29.62,1206,2357
